Server Name,OS,Metric,Status,Current Avg (%),Current Max (%),Predicted Avg (%),Predicted Peak (%),Trend,Risks
hgserver-11117_192.168.11.117_gang.bai,windows,Disk (D:),OK,9.0,9.0,9.0,9.0,STABLE,
hgserver-11117_192.168.11.117_gang.bai,windows,Disk (C:),OK,49.0,49.0,49.0,49.0,STABLE,
hrnew-server_192.168.10.151_ting.liu,windows,CPU,OK,4.8,15.0,4.4,14.6,STABLE,
hrnew-server_192.168.10.151_ting.liu,windows,Memory,OK,48.8,50.0,48.7,49.9,STABLE,
hrnew-server_192.168.10.151_ting.liu,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
hrnew-server_192.168.10.151_ting.liu,windows,Disk (C:),OK,41.0,41.0,41.0,41.0,STABLE,
hrnew-server_192.168.10.151_ting.liu,windows,Disk (D:),OK,46.0,46.0,46.0,46.0,STABLE,
is-09105_192.168.10.53_hs.wang,windows,CPU,OK,12.0,62.0,16.8,66.8,STABLE,
is-09105_192.168.10.53_hs.wang,windows,Memory,CRITICAL,94.1,96.0,96.1,98.0,STABLE,Peak > 90%
is-09105_192.168.10.53_hs.wang,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-09105_192.168.10.53_hs.wang,windows,Disk (D:),OK,48.2,49.0,46.5,47.4,STABLE,
is-09105_192.168.10.53_hs.wang,windows,Disk (C:),OK,43.0,43.0,43.0,43.0,STABLE,
is-09105_192.168.10.53_hs.wang,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-activemail_192.168.41.52_henry,windows,CPU,OK,1.4,10.0,3.0,11.6,STABLE,
is-activemail_192.168.41.52_henry,windows,Memory,OK,43.1,52.0,42.5,51.4,STABLE,
is-activemail_192.168.41.52_henry,windows,Disk (E:),WARNING,81.5,82.0,80.4,80.9,STABLE,Peak > 80%
is-activemail_192.168.41.52_henry,windows,Disk (J:),OK,65.0,65.0,65.0,65.0,STABLE,
is-activemail_192.168.41.52_henry,windows,Disk (C:),OK,27.0,27.0,27.0,27.0,STABLE,
is-activemail_192.168.41.52_henry,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-activemail_192.168.41.52_henry,windows,Disk (Disk IO Stats-1 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-activemail_192.168.41.52_henry,windows,Disk (Disk IO Stats-2 J:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
mathcad-server_192.168.41.99_yf.gu,windows,CPU,OK,2.3,18.0,2.2,18.0,STABLE,
mathcad-server_192.168.41.99_yf.gu,windows,Memory,OK,22.8,26.0,23.4,26.6,STABLE,
mathcad-server_192.168.41.99_yf.gu,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
mathcad-server_192.168.41.99_yf.gu,windows,Disk (C:),OK,20.9,21.0,20.3,20.5,STABLE,
mas-fileserver_10.62.221.4,windows,CPU,OK,0.7,12.0,0.7,11.9,STABLE,
mas-fileserver_10.62.221.4,windows,Memory,OK,9.2,11.0,9.5,11.3,STABLE,
mas-fileserver_10.62.221.4,windows,Disk (E:),OK,78.6,79.0,77.6,78.0,STABLE,
mas-fileserver_10.62.221.4,windows,Disk (C:),OK,10.5,11.0,10.4,11.0,STABLE,
mas-fileserver_10.62.221.4,windows,Disk (D:),OK,79.9,80.0,79.5,79.7,STABLE,
mas-fileserver_10.62.221.4,windows,Disk (Disk IO Stats-0 D: E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
mas-fileserver_10.62.221.4,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-11152_192.168.11.152_p.ding,windows,CPU,OK,0.3,3.0,0.3,2.9,STABLE,
is-11152_192.168.11.152_p.ding,windows,Memory,OK,27.3,29.0,27.0,28.7,STABLE,
is-11152_192.168.11.152_p.ding,windows,Disk (D:),WARNING,89.0,89.0,89.0,89.0,STABLE,Peak > 80%
is-11152_192.168.11.152_p.ding,windows,Disk (C:),OK,28.0,30.0,28.0,30.0,STABLE,
is-11152_192.168.11.152_p.ding,windows,Disk (E:),OK,58.0,59.0,58.0,59.0,STABLE,
is-11152_192.168.11.152_p.ding,windows,Disk (Disk IO Stats-2 F:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-11152_192.168.11.152_p.ding,windows,Disk (Disk IO Stats-1 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
is-11152_192.168.11.152_p.ding,windows,Disk (F:),OK,51.0,53.0,51.0,53.0,STABLE,
is-11152_192.168.11.152_p.ding,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
kq-server_192.168.10.103_hs.wang,windows,CPU,OK,28.4,32.0,28.4,32.0,STABLE,
kq-server_192.168.10.103_hs.wang,windows,Memory,OK,48.9,52.0,45.0,48.1,STABLE,
kq-server_192.168.10.103_hs.wang,windows,Disk (kq-server.nj.chervon.com:DiskUtilization-D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
kq-server_192.168.10.103_hs.wang,windows,Disk (kq-server.nj.chervon.com:DiskUtilization-C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
kq-server_192.168.10.103_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
monitor-15009_192.168.15.9_hs.wang,windows,CPU,OK,1.0,10.0,1.1,10.1,STABLE,
monitor-15009_192.168.15.9_hs.wang,windows,Memory,WARNING,86.6,90.0,82.1,85.5,STABLE,Peak > 80%
monitor-15009_192.168.15.9_hs.wang,windows,Disk (D:),OK,72.0,72.0,72.0,72.0,STABLE,
monitor-15009_192.168.15.9_hs.wang,windows,Disk (C:),OK,78.0,78.0,78.0,78.0,STABLE,
monitor-15009_192.168.15.9_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
new-svn_192.168.41.120_hs.wang,windows,CPU,OK,3.6,18.0,8.0,22.3,STABLE,
new-svn_192.168.41.120_hs.wang,windows,Memory,CRITICAL,56.7,74.0,88.4,105.8,RISING,Peak > 90%
new-svn_192.168.41.120_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
new-svn_192.168.41.120_hs.wang,windows,Disk (D:),OK,33.0,33.0,33.0,33.0,STABLE,
new-svn_192.168.41.120_hs.wang,windows,Disk (C:),CRITICAL,61.2,89.0,121.9,149.6,RISING,Peak > 90%; Rapid Growth
nj-shoretel_192.168.44.201_l.song,windows,CPU,OK,16.9,55.0,16.4,54.4,STABLE,
nj-shoretel_192.168.44.201_l.song,windows,Memory,OK,35.0,39.0,30.5,34.5,STABLE,
nj-shoretel_192.168.44.201_l.song,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
nj-shoretel_192.168.44.201_l.song,windows,Disk (C:),OK,57.6,67.0,58.9,68.3,STABLE,
ocs-server1_192.168.11.142_hs.wang,windows,CPU,CRITICAL,19.2,86.0,25.8,92.6,RISING,Peak > 90%
ocs-server1_192.168.11.142_hs.wang,windows,Memory,CRITICAL,88.0,91.0,89.3,92.3,STABLE,Peak > 90%
ocs-server1_192.168.11.142_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
ocs-server1_192.168.11.142_hs.wang,windows,Disk (D:),OK,23.0,23.0,23.0,23.0,STABLE,
ocs-server1_192.168.11.142_hs.wang,windows,Disk (C:),OK,32.0,32.0,32.0,32.0,STABLE,
ocs-server2_192.168.11.143_hs.wang,windows,CPU,OK,2.6,12.0,3.4,12.8,STABLE,
ocs-server2_192.168.11.143_hs.wang,windows,Memory,WARNING,82.7,85.0,80.7,83.0,STABLE,Peak > 80%
ocs-server2_192.168.11.143_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
ocs-server2_192.168.11.143_hs.wang,windows,Disk (C:),OK,32.0,32.0,32.0,32.0,STABLE,
ocs-server2_192.168.11.143_hs.wang,windows,Disk (D:),OK,8.0,8.0,8.0,8.0,STABLE,
ocs-server3_192.168.11.144_hs.wang,windows,CPU,OK,13.4,42.0,48.3,76.9,RISING,
ocs-server3_192.168.11.144_hs.wang,windows,Memory,CRITICAL,90.8,97.0,100.8,107.1,RISING,Peak > 90%
ocs-server3_192.168.11.144_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
ocs-server3_192.168.11.144_hs.wang,windows,Disk (D:),OK,12.7,13.0,12.8,13.1,STABLE,
ocs-server3_192.168.11.144_hs.wang,windows,Disk (C:),OK,36.5,37.0,35.4,35.9,STABLE,
ocs-server7 _192.168.129.4_hs.wang,windows,CPU,OK,4.2,18.0,4.9,18.7,STABLE,
ocs-server7 _192.168.129.4_hs.wang,windows,Memory,CRITICAL,52.5,98.0,80.5,126.0,RISING,Peak > 90%
ocs-server7 _192.168.129.4_hs.wang,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
ocs-server7 _192.168.129.4_hs.wang,windows,Disk (D:),OK,28.8,30.0,27.5,28.7,STABLE,
ocs-server7 _192.168.129.4_hs.wang,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
ocs-server7 _192.168.129.4_hs.wang,windows,Disk (C:),OK,53.3,61.0,41.8,49.4,FALLING,
ocs-server6 _192.168.122.91_hs.wang,windows,CPU,CRITICAL,14.8,78.0,28.2,91.4,RISING,Peak > 90%
ocs-server6 _192.168.122.91_hs.wang,windows,Memory,OK,68.5,74.0,67.8,73.4,STABLE,
